Code,Area,Year ending Dec 1995,Year ending Mar 1996,Year ending Jun 1996,Year ending Sep 1996,Year ending Dec 1996,Year ending Mar 1997,Year ending Jun 1997,Year ending Sep 1997,Year ending Dec 1997,Year ending Mar 1998,Year ending Jun 1998,Year ending Sep 1998,Year ending Dec 1998,Year ending Mar 1999,Year ending Jun 1999,Year ending Sep 1999,Year ending Dec 1999,Year ending Mar 2000,Year ending Jun 2000,Year ending Sep 2000,Year ending Dec 2000,Year ending Mar 2001,Year ending Jun 2001,Year ending Sep 2001,Year ending Dec 2001,Year ending Mar 2002,Year ending Jun 2002,Year ending Sep 2002,Year ending Dec 2002,Year ending Mar 2003,Year ending Jun 2003,Year ending Sep 2003,Year ending Dec 2003,Year ending Mar 2004,Year ending Jun 2004,Year ending Sep 2004,Year ending Dec 2004,Year ending Mar 2005,Year ending Jun 2005,Year ending Sep 2005,Year ending Dec 2005,Year ending Mar 2006,Year ending Jun 2006,Year ending Sep 2006,Year ending Dec 2006,Year ending Mar 2007,Year ending Jun 2007,Year ending Sep 2007,Year ending Dec 2007,Year ending Mar 2008,Year ending Jun 2008,Year ending Sep 2008,Year ending Dec 2008,Year ending Mar 2009,Year ending Jun 2009,Year ending Sep 2009,Year ending Dec 2009,Year ending Mar 2010,Year ending Jun 2010,Year ending Sep 2010,Year ending Dec 2010,Year ending Mar 2011,Year ending Jun 2011,Year ending Sep 2011,Year ending Dec 2011,Year ending Mar 2012,Year ending Jun 2012,Year ending Sep 2012,Year ending Dec 2012,Year ending Mar 2013,Year ending Jun 2013,Year ending Sep 2013,Year ending Dec 2013,Year ending Mar 2014,Year ending Jun 2014,Year ending Sep 2014,Year ending Dec 2014,Year ending Mar 2015,Year ending Jun 2015,Year ending Sep 2015,Year ending Dec 2015,Year ending Mar 2016,Year ending Jun 2016,Year ending Sep 2016,Year ending Dec 2016,Year ending Mar 2017,Year ending Jun 2017,Year ending Sep 2017,Year ending Dec 2017
E02000879,Tower Hamlets 016,59403.62 ,57077.28 ,55962.44 ,64776.25 ,64630.89 ,68007.86 ,72185.38 ,77688.04 ,83610.74 ,82565.45 ,90520.00 ,97124.55 ,87138.78 ,86685.29 ,85151.84 ,85155.60 ,97048.18 ,104909.39 ,116789.96 ,129418.01 ,127913.88 ,134052.67 ,129845.70 ,131742.40 ,140308.20 ,143998.65 ,158463.77 ,161861.97 ,173420.28 ,180493.21 ,181061.46 ,183342.62 ,178530.48 ,174490.51 ,180445.29 ,194016.31 ,201927.93 ,211687.27 ,219217.99 ,222459.85 ,225146.12 ,225559.35 ,230216.87 ,238471.31 ,233667.71 ,238955.90 ,241261.03 ,252550.03 ,287521.19 ,290032.96 ,298504.44 ,298879.29 ,263610.40 ,263670.81 ,252009.12 ,237587.77 ,255139.44 ,258402.08 ,271363.27 ,271124.47 ,279780.83 ,290032.54 ,300549.14 ,309145.25 ,314610.79 ,316872.24 ,331761.38 ,329300.68 ,340939.72 ,347103.77 ,318031.18 ,325551.65 ,329964.43 ,331178.80 ,353394.78 ,401627.71 ,411010.30 ,413829.96 ,432099.42 ,409057.51 ,425250.90 ,425920.63 ,415675.74 ,423339.29 ,414216.63 ,439465.56 ,445835.71 ,475621.21 ,514644.23 
E02000880,Tower Hamlets 017,56831.36 ,59729.44 ,65002.75 ,64244.25 ,67457.05 ,67981.36 ,70664.14 ,74283.48 ,73045.30 ,77521.27 ,73230.28 ,81039.63 ,81936.89 ,85122.03 ,98215.75 ,100791.76 ,106929.45 ,115656.06 ,119557.56 ,121081.29 ,126538.81 ,123804.76 ,117996.88 ,127108.52 ,145015.69 ,157885.13 ,174831.46 ,186742.76 ,185178.09 ,182755.74 ,175522.33 ,179154.86 ,173402.79 ,180686.18 ,188453.85 ,187133.48 ,196300.66 ,199088.09 ,201737.54 ,212088.14 ,209840.32 ,219783.16 ,226205.31 ,218588.66 ,224012.46 ,222425.75 ,220703.65 ,230940.99 ,233113.83 ,249249.94 ,260582.00 ,260993.15 ,282875.51 ,273681.77 ,291842.11 ,267767.39 ,274798.28 ,270618.57 ,242191.46 ,243505.26 ,203330.61 ,206709.80 ,241415.16 ,242586.97 ,272847.04 ,280212.33 ,256000.00 ,254457.45 ,266084.72 ,249179.60 ,271040.51 ,284105.42 ,289120.69 ,332416.12 ,339939.50 ,349950.03 ,359366.98 ,358377.88 ,367341.40 ,408008.59 ,418128.76 ,408857.14 ,438027.03 ,456657.14 ,496250.00 ,535336.54 ,495658.17 ,513408.17 ,487155.44 
E02000881,Tower Hamlets 018,63436.81 ,55861.67 ,46818.50 ,51487.10 ,65867.38 ,64395.54 ,69201.35 ,68701.10 ,61520.26 ,64948.31 ,66156.11 ,68847.06 ,75594.44 ,73484.71 ,77918.56 ,86122.84 ,86806.51 ,94582.79 ,103970.24 ,106748.23 ,121717.56 ,122659.99 ,117730.00 ,125553.15 ,122909.34 ,140174.36 ,147949.78 ,150215.47 ,154117.80 ,158521.46 ,160985.86 ,167576.15 ,178861.39 ,176030.86 ,180211.08 ,183832.05 ,179034.03 ,188719.32 ,195995.09 ,198095.09 ,202084.35 ,204665.47 ,220860.82 ,229068.53 ,233092.05 ,226773.32 ,223211.08 ,233380.81 ,236404.09 ,244853.84 ,239034.04 ,220369.46 ,216486.71 ,218051.72 ,186022.73 ,175425.00 ,253010.94 ,250219.79 ,268067.02 ,270954.13 ,252493.98 ,256078.16 ,228275.00 ,226248.00 ,220321.43 ,211285.71 ,241847.83 ,262020.00 ,273325.00 ,270918.83 ,278432.95 ,278833.52 ,274420.38 ,322228.48 ,318593.67 ,322302.10 ,319195.52 ,312196.98 ,320948.79 ,325654.78 ,334832.25 ,352916.39 ,343305.71 ,335602.43 ,360678.98 ,361644.20 ,376473.13 ,382613.09 ,393525.42 
E02000882,Tower Hamlets 019,55226.18 ,50846.43 ,57007.14 ,65496.43 ,73728.57 ,82187.04 ,83165.52 ,85798.39 ,89108.33 ,87516.67 ,108666.22 ,107327.38 ,104252.22 ,103844.19 ,104292.18 ,109497.16 ,135780.64 ,142154.64 ,144203.85 ,162398.55 ,165688.03 ,168241.00 ,161689.05 ,157133.53 ,146841.63 ,151948.75 ,159065.44 ,171715.81 ,179697.31 ,177163.52 ,183649.89 ,189470.55 ,205106.34 ,213208.19 ,230021.13 ,224461.00 ,216636.70 ,210495.19 ,213448.38 ,225178.23 ,226619.83 ,231215.67 ,239659.30 ,243653.38 ,249960.57 ,261502.16 ,242649.56 ,252657.29 ,264757.53 ,253642.36 ,261332.71 ,241122.55 ,231672.16 ,230952.20 ,231159.02 ,232352.54 ,238039.33 ,270223.84 ,267420.56 ,266444.79 ,271876.92 ,239862.82 ,238321.33 ,248187.40 ,261148.69 ,287736.49 ,305425.47 ,317646.88 ,310316.30 ,313518.18 ,324448.75 ,325312.79 ,321871.14 ,339000.09 ,340392.53 ,345960.42 ,371019.74 ,364599.15 ,392458.90 ,377780.50 ,377527.84 ,377745.85 ,390473.47 ,413271.16 ,418890.75 ,416547.42 ,411178.37 ,422266.75 ,403994.09 
E02000883,Tower Hamlets 020,44982.00 ,39529.78 ,41530.00 ,39823.00 ,39935.16 ,45265.47 ,46631.91 ,51333.03 ,56531.79 ,57713.05 ,59173.80 ,61497.64 ,60218.75 ,65747.69 ,66737.24 ,69402.05 ,75974.19 ,72123.82 ,81397.86 ,90125.39 ,93767.12 ,99402.78 ,101333.21 ,105761.90 ,111427.19 ,120081.52 ,130325.76 ,133490.24 ,141434.13 ,142196.34 ,150315.13 ,162650.00 ,171215.21 ,176159.25 ,179008.53 ,197337.66 ,212157.17 ,213713.96 ,215860.14 ,217644.75 ,212207.03 ,213331.97 ,208680.80 ,209140.60 ,198446.09 ,203983.55 ,213922.99 ,218937.17 ,228091.53 ,229877.74 ,226213.23 ,224451.20 ,219382.35 ,203817.83 ,185459.60 ,193880.95 ,199166.43 ,218499.78 ,215449.80 ,217488.41 ,217894.74 ,248600.13 ,248369.28 ,238686.47 ,239489.76 ,199448.48 ,199222.86 ,209625.65 ,207089.11 ,247381.60 ,257691.11 ,268505.06 ,264307.54 ,260671.95 ,264891.81 ,263779.41 ,294316.70 ,317411.98 ,325531.56 ,328386.00 ,324250.79 ,348958.25 ,356353.52 ,366363.19 ,376196.95 ,370451.90 ,375151.20 ,370901.16 ,364709.40 
E02000884,Tower Hamlets 021,91805.56 ,92834.09 ,84904.18 ,80639.50 ,89238.13 ,95704.48 ,104859.55 ,112871.13 ,132157.14 ,140835.71 ,144482.03 ,148722.19 ,154223.54 ,141898.19 ,141300.04 ,145473.26 ,146308.44 ,157735.44 ,172866.32 ,180327.92 ,190717.85 ,192390.55 ,201741.63 ,216294.99 ,217684.62 ,218345.06 ,219232.62 ,213332.02 ,213059.63 ,217037.27 ,222716.80 ,233860.49 ,240032.25 ,241037.25 ,253464.96 ,233348.16 ,223671.40 ,224646.48 ,217986.03 ,227154.17 ,276916.16 ,282580.78 ,285172.47 ,294690.42 ,279880.19 ,278950.83 ,296287.18 ,308228.97 ,328473.30 ,368057.70 ,377554.61 ,388528.73 ,399620.64 ,373290.45 ,380241.70 ,378645.45 ,374765.67 ,390458.90 ,395438.69 ,417153.13 ,443613.91 ,425084.55 ,415447.88 ,352081.18 ,336676.52 ,336721.35 ,332680.81 ,366786.05 ,378904.71 ,381668.71 ,456531.91 ,530390.92 ,529241.95 ,565441.53 ,590424.34 ,562912.32 ,592521.05 ,558602.20 ,494473.81 ,568213.35 ,680048.59 ,713188.72 ,752445.60 ,798763.76 ,772380.10 ,761054.16 ,708578.27 ,763682.35 ,783833.86 
E02000885,Tower Hamlets 022,51729.17 ,42531.25 ,64813.89 ,70021.74 ,79052.34 ,77324.59 ,77926.46 ,77546.89 ,72248.44 ,65693.75 ,67741.67 ,68240.83 ,62258.33 ,74583.33 ,75152.17 ,78181.67 ,83070.97 ,89564.71 ,118234.32 ,123858.76 ,131028.86 ,133229.33 ,123016.47 ,135838.55 ,143178.48 ,146130.69 ,149705.26 ,153860.71 ,164866.55 ,171358.19 ,171644.62 ,170597.03 ,172952.79 ,174564.73 ,175010.71 ,177873.30 ,185386.97 ,185732.64 ,193355.75 ,198240.05 ,199468.92 ,204913.39 ,212016.80 ,221359.46 ,224521.85 ,217157.82 ,224961.93 ,234705.13 ,240161.97 ,265510.47 ,266711.02 ,258993.48 ,258809.09 ,253866.67 ,261383.33 ,250611.11 ,232950.00 ,275843.75 ,262425.00 ,254083.33 ,249520.83 ,227356.90 ,232520.63 ,243557.50 ,258779.80 ,256129.63 ,259065.22 ,284517.23 ,276933.90 ,279250.61 ,274613.03 ,299730.26 ,328139.91 ,328225.35 ,350221.67 ,353290.61 ,339054.84 ,352124.58 ,344019.18 ,368834.50 ,395613.43 ,386995.74 ,386509.67 ,366521.98 ,353376.89 ,373837.73 ,359144.00 ,380652.40 ,382452.40 
E02000886,Tower Hamlets 023,85513.77 ,103341.25 ,129258.44 ,136263.92 ,135903.34 ,152276.59 ,150051.60 ,149362.13 ,146174.27 ,142004.00 ,152948.16 ,158432.14 ,178846.69 ,176377.90 ,167610.38 ,174744.42 ,177006.15 ,189240.29 ,197888.87 ,198471.99 ,205855.64 ,219132.78 ,231651.71 ,245479.78 ,250009.62 ,255822.35 ,256453.53 ,258794.06 ,289849.94 ,313004.69 ,319184.97 ,322696.03 ,305493.60 ,284327.47 ,288799.95 ,288607.37 ,296936.07 ,306269.88 ,309597.88 ,302788.29 ,291986.70 ,295571.51 ,294784.85 ,298777.80 ,304396.07 ,314617.40 ,332901.60 ,363359.65 ,397076.66 ,404979.68 ,416471.22 ,416310.54 ,416476.31 ,398078.66 ,392187.34 ,381301.67 ,413790.21 ,427210.98 ,434789.89 ,442874.25 ,425194.34 ,414596.88 ,402940.33 ,390792.51 ,359787.10 ,351970.17 ,348886.88 ,346260.52 ,361862.02 ,360718.09 ,367906.01 ,388881.93 ,434757.99 ,458259.58 ,488440.19 ,514642.17 ,530709.84 ,548192.01 ,531881.94 ,526361.44 ,485458.90 ,509987.05 ,545345.60 ,541095.12 ,546590.76 ,471818.35 ,459025.95 ,472369.78 ,480915.19 
E02000887,Tower Hamlets 024,49399.79 ,49084.57 ,58390.00 ,66641.28 ,69894.56 ,66447.80 ,63803.25 ,61760.61 ,54576.97 ,59569.97 ,63118.78 ,65131.49 ,67179.69 ,69977.24 ,74322.54 ,79925.58 ,93731.88 ,102445.26 ,113646.48 ,122585.71 ,128927.67 ,143582.31 ,150471.47 ,154943.07 ,163733.00 ,162044.28 ,160973.34 ,158302.06 ,160128.43 ,164712.78 ,164478.86 ,171490.36 ,176538.08 ,178450.98 ,181937.72 ,187190.13 ,190858.18 ,194103.68 ,204689.82 ,211569.38 ,210628.82 ,208950.07 ,207495.14 ,207963.14 ,210251.08 ,221765.73 ,239220.86 ,254588.30 ,262808.70 ,264454.34 ,256467.59 ,256262.58 ,253552.33 ,256738.21 ,256875.79 ,230708.33 ,232530.17 ,233833.33 ,231966.98 ,228211.90 ,216807.58 ,220282.21 ,238722.50 ,243816.56 ,246681.15 ,237935.19 ,233768.33 ,247556.73 ,251471.84 ,269122.58 ,277606.39 ,281827.24 ,285929.54 ,287641.87 ,297743.74 ,304377.33 ,325955.30 ,337117.59 ,351500.61 ,369004.81 ,366029.37 ,378611.58 ,397204.78 ,371815.42 ,378888.19 ,373120.85 ,370517.71 ,378629.86 ,384642.05 
E02000888,Tower Hamlets 025,115409.82 ,123040.63 ,128176.75 ,137717.05 ,143782.92 ,148917.26 ,152109.05 ,162066.93 ,162382.60 ,165500.66 ,163485.02 ,160906.13 ,163659.90 ,160393.34 ,165241.13 ,183295.41 ,184122.85 ,191940.96 ,200037.61 ,206921.17 ,217281.00 ,222492.74 ,230253.62 ,239275.15 ,237211.25 ,238810.13 ,231798.72 ,242260.58 ,247045.50 ,251310.03 ,266640.06 ,262559.61 ,268468.73 ,265220.79 ,267287.54 ,279560.05 ,279337.54 ,283322.28 ,287055.81 ,281453.80 ,278403.01 ,282811.04 ,289892.55 ,297932.11 ,315750.96 ,324711.36 ,343303.89 ,355489.96 ,361465.64 ,367943.41 ,375985.90 ,363678.70 ,361067.83 ,359650.16 ,329375.74 ,381240.30 ,381895.47 ,381829.90 ,390329.58 ,382448.13 ,391630.60 ,397540.68 ,381686.44 ,407519.59 ,393595.76 ,381330.48 ,411389.18 ,389611.11 ,398735.55 ,413163.98 ,398173.90 ,393299.10 ,417804.01 ,418660.71 ,427336.24 ,432373.48 ,435719.25 ,461904.14 ,501705.72 ,552017.91 ,559870.71 ,549344.82 ,552612.69 ,557155.42 ,581423.12 ,597691.48 ,595280.81 ,556988.86 ,525504.74 
E02000889,Tower Hamlets 026,108942.79 ,108825.44 ,110558.02 ,101602.10 ,104930.14 ,107767.38 ,112915.06 ,120021.37 ,120117.11 ,121919.87 ,144836.57 ,150839.07 ,187411.19 ,193187.64 ,188034.84 ,212345.63 ,190823.66 ,190929.20 ,191987.52 ,171621.19 ,180711.47 ,187278.83 ,201958.54 ,216748.70 ,222870.02 ,232802.65 ,235835.77 ,230088.54 ,237804.55 ,246445.71 ,253110.60 ,248984.85 ,249030.16 ,246122.17 ,247881.52 ,256051.18 ,259976.27 ,259357.54 ,260217.46 ,265950.47 ,265780.24 ,264003.72 ,269826.03 ,305839.65 ,316762.53 ,322665.39 ,338777.98 ,341619.33 ,384921.23 ,402293.13 ,411491.06 ,407225.12 ,341019.84 ,351276.03 ,358850.58 ,373364.86 ,385000.00 ,384429.69 ,388568.75 ,391826.79 ,376106.49 ,354387.66 ,369595.63 ,351581.14 ,376382.92 ,365729.17 ,349941.13 ,344160.61 ,356805.31 ,372002.50 ,374291.84 ,390298.91 ,437671.60 ,395847.98 ,445651.82 ,475483.46 ,469025.27 ,533396.79 ,542140.83 ,540011.62 ,634605.34 ,649832.42 ,633991.28 ,637207.05 ,596784.21 ,615513.83 ,702730.81 ,771699.25 ,830313.76 
E02000890,Tower Hamlets 027,139730.28 ,137204.92 ,146621.92 ,143001.92 ,137353.32 ,145555.27 ,151329.52 ,168097.84 ,186648.36 ,195443.12 ,200739.95 ,204510.60 ,207655.49 ,220660.66 ,233411.61 ,245884.71 ,269821.27 ,266629.08 ,312283.36 ,315268.12 ,322672.53 ,326323.87 ,296665.12 ,308368.08 ,308854.17 ,310616.72 ,338514.02 ,331856.33 ,326779.70 ,335196.35 ,305563.22 ,323267.46 ,336144.22 ,354824.93 ,367659.70 ,362504.61 ,369624.57 ,363164.91 ,360284.03 ,379500.61 ,371135.39 ,383009.28 ,413971.54 ,423633.78 ,448351.00 ,464966.70 ,474093.45 ,500478.28 ,509504.96 ,510471.09 ,514986.05 ,495778.09 ,489821.23 ,480045.19 ,474069.55 ,485648.20 ,480357.72 ,483664.74 ,496676.97 ,512853.51 ,517137.28 ,552224.66 ,569369.09 ,569191.79 ,625076.07 ,599780.05 ,639686.72 ,645066.39 ,617195.65 ,617502.13 ,584417.56 ,678185.04 ,712695.74 ,779651.88 ,803904.83 ,764932.55 ,804190.11 ,741421.36 ,708840.11 ,745064.00 ,749463.48 ,807214.04 ,907954.32 ,898533.44 ,940712.97 ,947157.46 ,907415.16 ,950667.18 ,920538.66 
E02000891,Tower Hamlets 028,74183.30 ,75988.62 ,79706.96 ,89349.48 ,95806.13 ,100490.00 ,104319.17 ,106455.11 ,114423.61 ,118476.85 ,130164.40 ,136305.67 ,148795.56 ,154008.52 ,159249.36 ,169999.50 ,185134.59 ,191208.41 ,199438.28 ,206937.93 ,208382.44 ,210781.29 ,223604.16 ,234039.13 ,238436.44 ,242729.91 ,246991.66 ,244027.11 ,241851.31 ,242803.07 ,257348.29 ,279790.93 ,298529.75 ,301650.13 ,306638.61 ,303043.58 ,310859.13 ,319528.89 ,325755.90 ,341398.39 ,341991.36 ,330468.00 ,322742.14 ,318113.10 ,307431.62 ,327934.77 ,357272.82 ,351401.33 ,358650.67 ,361883.47 ,345894.41 ,364307.28 ,350588.04 ,336347.26 ,327666.30 ,261701.15 ,267578.60 ,288518.13 ,295366.33 ,346856.13 ,345272.51 ,327868.30 ,355303.59 ,371431.35 ,374636.74 ,379216.95 ,376136.31 ,385840.77 ,396266.18 ,399872.30 ,401606.74 ,397847.89 ,399912.27 ,397298.17 ,400846.88 ,416435.75 ,428715.28 ,452053.74 ,466027.41 ,474312.90 ,481296.00 ,476756.44 ,468968.15 ,484799.32 ,527382.28 ,536150.76 ,560876.34 ,593631.83 ,578099.55 
E02000893,Tower Hamlets 030,71703.96 ,78463.38 ,81533.42 ,80376.14 ,81732.61 ,82430.84 ,84209.83 ,87942.88 ,90827.48 ,93761.97 ,100859.96 ,108858.80 ,117163.91 ,127782.07 ,135868.04 ,146106.25 ,149540.82 ,149730.96 ,154974.11 ,156774.40 ,165545.59 ,171023.16 ,172260.33 ,180370.08 ,185807.30 ,194475.03 ,201926.01 ,207508.67 ,215657.19 ,216859.82 ,222855.96 ,226355.90 ,227932.93 ,224398.66 ,229186.06 ,231255.09 ,229227.27 ,229979.76 ,229904.99 ,228792.42 ,235659.68 ,241804.27 ,245164.99 ,255086.53 ,257962.61 ,263594.59 ,273516.93 ,281722.36 ,295199.08 ,307438.40 ,315524.22 ,320626.50 ,319561.90 ,300465.56 ,279267.31 ,275680.30 ,282059.76 ,282057.84 ,283344.12 ,293968.84 ,295025.27 ,308759.63 ,325435.36 ,316435.41 ,321577.74 ,309464.72 ,307324.79 ,298683.69 ,301182.89 ,308197.10 ,309173.64 ,346287.35 ,350731.26 ,367481.69 ,374818.30 ,372435.82 ,377935.73 ,397344.39 ,425666.24 ,424840.94 ,451384.20 ,462716.79 ,496027.51 ,557233.15 ,548979.83 ,571018.79 ,536065.95 ,499097.82 ,511136.36 
E02000894,Tower Hamlets 031,74754.70 ,74651.06 ,76164.78 ,80640.50 ,83218.91 ,88544.23 ,94370.54 ,99726.35 ,110778.01 ,113061.22 ,115287.50 ,113951.91 ,115060.64 ,118401.33 ,129506.23 ,141003.74 ,153122.22 ,158624.28 ,159444.08 ,167806.53 ,167591.47 ,171646.73 ,188763.32 ,207235.67 ,222434.87 ,228284.71 ,238079.62 ,254870.94 ,257756.76 ,260273.75 ,268375.08 ,249347.01 ,234638.90 ,231237.15 ,237643.49 ,252800.63 ,266488.22 ,273549.74 ,275726.08 ,271721.01 ,263067.70 ,265881.03 ,273572.83 ,277807.86 ,291127.77 ,299465.72 ,307563.94 ,330948.02 ,345655.53 ,358910.08 ,365289.34 ,363001.69 ,359843.30 ,348359.53 ,339219.67 ,323147.12 ,322097.20 ,323698.46 ,320120.25 ,317802.13 ,324377.36 ,324311.89 ,328815.46 ,335305.32 ,323623.12 ,326567.29 ,328842.55 ,330892.14 ,337041.06 ,339883.09 ,348534.27 ,351053.24 ,358649.42 ,377152.87 ,383886.53 ,395001.44 ,407295.38 ,402071.54 ,418457.39 ,440130.29 ,458516.39 ,477299.08 ,469534.82 ,474294.53 ,478322.15 ,456013.66 ,484251.62 ,488694.16 ,486222.84 
E02000895,Waltham Forest 001,80431.47 ,79560.31 ,78131.92 ,82472.24 ,85805.18 ,83571.71 ,85849.93 ,91412.92 ,93707.13 ,98522.93 ,97276.23 ,93251.42 ,92465.58 ,93007.82 ,102821.07 ,112934.51 ,122806.15 ,125517.05 ,126796.92 ,131935.39 ,128438.11 ,135396.74 ,140136.81 ,147367.04 ,159789.49 ,162383.96 ,169133.90 ,174975.52 ,176894.81 ,188307.53 ,197110.48 ,196885.11 ,212122.93 ,206521.05 ,204322.90 ,214359.43 ,217400.00 ,219821.34 ,223217.24 ,238127.18 ,231196.41 ,234526.33 ,238406.56 ,234432.01 ,243359.00 ,250971.11 ,258582.21 ,269331.55 ,283671.17 ,288060.92 ,298761.40 ,291662.57 ,267425.73 ,265236.09 ,237845.96 ,231583.81 ,237146.67 ,242244.57 ,251836.02 ,258778.65 ,270704.79 ,277068.47 ,282404.60 ,277999.85 ,294813.28 ,298980.39 ,300803.06 ,308862.59 ,287834.14 ,273168.72 ,267988.95 ,268293.45 ,277421.70 ,297348.73 ,306188.11 ,324055.47 ,341991.87 ,341745.78 ,346706.45 ,358279.07 ,379246.98 ,388338.55 ,392604.17 ,405940.18 ,414845.00 ,427081.82 ,431370.63 ,434089.33 ,424443.24 
E02000896,Waltham Forest 002,95633.53 ,95904.31 ,97174.30 ,89469.42 ,90460.43 ,91533.13 ,91654.91 ,98711.72 ,99251.77 ,99136.86 ,105599.67 ,110266.67 ,117467.87 ,120130.97 ,125064.78 ,128542.94 ,131103.26 ,136785.34 ,138082.61 ,150767.71 ,155503.17 ,159903.72 ,168167.91 ,167725.77 ,178504.99 ,186170.33 ,192773.43 ,204135.86 ,211554.35 ,212497.91 ,222719.12 ,229534.22 ,239661.98 ,243531.41 ,248375.17 ,255959.71 ,250805.93 ,261505.77 ,262854.57 ,277707.81 ,290081.95 ,285116.20 ,285565.47 ,284855.11 ,284006.96 ,295298.99 ,308776.31 ,324257.59 ,333332.62 ,332341.00 ,328390.22 ,296965.54 ,292148.82 ,304224.78 ,297603.49 ,310043.55 ,298092.50 ,286377.35 ,300817.54 ,297733.17 ,299878.23 ,302780.63 ,293633.49 ,299307.31 ,312397.94 ,307492.85 ,318448.06 ,300597.16 ,303521.40 ,309880.03 ,306849.28 ,330235.92 ,352653.42 ,364495.49 ,376773.11 ,379486.26 ,360679.45 ,373849.33 ,381285.25 ,406212.35 ,452975.82 ,455863.34 ,449745.45 ,446256.28 ,456662.89 ,463841.38 ,475267.92 ,509177.78 ,520791.12 
E02000897,Waltham Forest 003,74247.29 ,84387.81 ,94574.74 ,100597.44 ,103872.36 ,99316.07 ,95622.48 ,94472.68 ,90102.91 ,89870.88 ,91220.42 ,89263.69 ,95415.42 ,100468.69 ,107237.88 ,111844.43 ,115706.26 ,116664.87 ,115212.64 ,120379.93 ,127025.12 ,131526.13 ,138474.21 ,142881.38 ,142440.35 ,144440.72 ,151935.57 ,165743.61 ,175998.70 ,184503.98 ,193496.24 ,196723.72 ,196329.08 ,202302.41 ,202685.28 ,202355.09 ,202436.22 ,208452.07 ,212775.54 ,214330.74 ,221202.78 ,221859.62 ,221731.06 ,229887.79 ,238345.64 ,239508.90 ,244084.46 ,255623.71 ,261274.34 ,264583.62 ,269248.37 ,258663.41 ,252546.27 ,248826.29 ,241197.92 ,224180.15 ,227592.82 ,234246.90 ,240770.90 ,263493.87 ,264884.21 ,259730.33 ,255426.29 ,253969.78 ,275488.48 ,280317.14 ,286200.52 ,292155.42 ,281239.08 ,290313.30 ,298748.08 ,296236.01 ,307891.40 ,312061.59 ,306177.89 ,304672.08 ,314504.15 ,334049.09 ,338086.59 ,364093.83 ,367961.22 ,370416.83 ,392832.81 ,398655.75 ,409849.29 ,417308.83 ,417979.26 ,428737.51 ,430727.02 
E02000898,Waltham Forest 004,76489.21 ,79599.95 ,81991.62 ,82112.96 ,80579.81 ,77048.54 ,77415.42 ,77297.10 ,77675.32 ,80171.10 ,87949.29 ,97042.46 ,102086.60 ,106176.06 ,110151.40 ,109292.56 ,114248.87 ,117736.09 ,122684.44 ,133078.05 ,136326.27 ,138243.34 ,137855.10 ,138859.61 ,145287.88 ,148525.41 ,154345.29 ,171115.09 ,180845.58 ,190073.34 ,201503.50 ,201430.79 ,205519.52 ,207189.72 ,206542.70 ,210852.94 ,211387.61 ,215394.87 ,220049.25 ,218106.87 ,224096.77 ,222102.50 ,223502.12 ,232994.02 ,233502.30 ,238776.43 ,246358.42 ,249154.11 ,260643.42 ,266323.58 ,270019.52 ,270527.22 ,248735.41 ,245862.55 ,233412.98 ,234133.36 ,240296.41 ,242769.31 ,247428.19 ,254652.29 ,261082.24 ,258470.23 ,262757.46 ,260401.18 ,254295.92 ,249700.62 ,253963.16 ,254178.99 ,270943.39 ,279872.19 ,272953.06 ,281321.27 ,286450.49 ,288886.93 ,301020.52 ,308819.28 ,318243.66 ,330346.71 ,347504.47 ,370004.11 ,387872.96 ,405543.81 ,416027.08 ,419815.73 ,415476.66 ,432351.58 ,437409.24 ,441947.67 ,433543.22 
E02000899,Waltham Forest 005,77676.43 ,78841.85 ,78593.66 ,79003.86 ,79498.07 ,81027.60 ,82627.48 ,83911.04 ,91605.48 ,93927.87 ,97322.87 ,102646.47 ,103004.10 ,105673.99 ,107520.86 ,110642.04 ,112169.88 ,117059.83 ,122010.23 ,127764.03 ,135197.20 ,136634.22 ,138254.41 ,142682.16 ,145789.34 ,149124.41 ,156894.26 ,168534.83 ,176967.80 ,189002.06 ,198233.77 ,199545.40 ,206896.38 ,208740.74 ,216765.05 ,223067.46 ,226520.95 ,231228.11 ,231657.95 ,232131.91 ,229970.00 ,226952.16 ,225859.04 ,229315.32 ,234694.01 ,239017.43 ,249614.11 ,263792.65 ,273826.48 ,279270.27 ,273107.55 ,268023.61 ,254602.21 ,255386.98 ,254934.90 ,238371.97 ,236546.29 ,243804.35 ,244688.24 ,254786.77 ,265359.19 ,254190.00 ,245467.97 ,240005.64 ,233507.91 ,236635.92 ,247670.49 ,253054.73 ,256651.17 ,267624.45 ,265711.10 ,280217.06 ,290864.38 ,298594.53 ,312118.13 ,322076.30 ,334042.32 ,335400.71 ,344223.00 ,353248.91 ,366003.51 ,382323.61 ,397081.75 ,404910.81 ,410083.38 ,406037.39 ,400744.66 ,407483.73 ,421777.51 
